"USER","PID","%CPU","%MEM","VSZ","RSS","TTY","STAT","START","TIME","COMMAND "
"root","304","0.0","0.0","0","0","?","S<","Jan24","0:00","[ext4-dio-unwrit] "
"root","331","0.0","0.0","0","0","?","S<","Jan24","0:00","[kworker/1:1H] "
"root","395","0.0","0.0","11380","1424","?","S<s","Jan24","0:00","/sbin/udevd -d "
"root","748","0.0","0.0","0","0","?","S","Jan24","0:00","[jbd2/sda1-8] "
"root","749","0.0","0.0","0","0","?","S<","Jan24","0:00","[ext4-dio-unwrit] "
"root","783","0.0","0.0","0","0","?","S","Jan24","0:00","[kauditd] "
"root","967","0.0","0.1","71760","3972","?","Sl","Jan24","6:08","/usr/sbin/vmtoolsd "
"root","1090","0.0","0.0","25640","612","?","S<sl","Jan24","0:00","auditd "
"root","1115","0.0","0.0","245092","1776","?","Sl","Jan24","0:00","/sbin/rsyslogd -i /var/run/syslogd.pid -c 5 "
"rpc","1158","0.0","0.0","19024","892","?","Ss","Jan24","0:00","rpcbind "
"rpcuser","1176","0.0","0.0","23396","1336","?","Ss","Jan24","0:00","rpc.statd "
"dbus","1232","0.0","0.0","29772","1128","?","Ssl","Jan24","0:00","dbus-daemon --system "
"root","1249","0.0","0.1","189384","3076","?","Ss","Jan24","0:00","cupsd -C /etc/cups/cupsd.conf "
"root","1274","0.0","0.0","4128","628","?","Ss","Jan24","0:00","/usr/sbin/acpid "
"68","1283","0.0","0.1","35964","3580","?","Ssl","Jan24","0:02","hald "
"root","1284","0.0","0.0","20376","1160","?","S","Jan24","0:00","hald-runner "
"root","1313","0.0","0.0","22496","876","?","S","Jan24","0:00","hald-addon-input: Listening on /dev/input/event1 /dev/input/event0 "
"68","1325","0.0","0.0","17984","1016","?","S","Jan24","0:00","hald-addon-acpi: listening on acpid socket /var/run/acpid.socket "
"root","1346","0.0","0.0","381636","1664","?","Ssl","Jan24","0:07","automount --pid-file /var/run/autofs.pid "
"root","1362","0.0","0.0","6336","284","?","Ss","Jan24","0:00","/usr/sbin/mcelog --daemon "
"root","1373","0.0","0.0","66656","1232","?","Ss","Jan24","0:00","/usr/sbin/sshd "
"root","1465","0.0","0.1","81328","3420","?","Ss","Jan24","0:02","/usr/libexec/postfix/master "
"postfix","1472","0.0","0.1","81580","3428","?","S","Jan24","0:00","qmgr -l -t fifo -u "
"root","1489","0.0","0.0","110368","880","?","Ss","Jan24","0:00","/usr/sbin/abrtd "
"root","1497","0.0","0.0","108360","868","?","Ss","Jan24","0:00","abrt-dump-oops -d /var/spool/abrt -rwx /var/log/messages "
"qpidd","1508","0.0","0.2","335128","4108","?","Ssl","Jan24","0:35","/usr/sbin/qpidd --data-dir /var/lib/qpidd --daemon "
"root","1541","0.0","0.0","117296","1392","?","Ss","Jan24","0:03","crond "
"root","1552","0.0","0.0","21588","396","?","Ss","Jan24","0:00","/usr/sbin/atd "
"root","1576","0.0","1.0","1442532","20804","?","Sl","Jan24","0:24","/usr/bin/python /usr/bin/salt-master -d "
"root","1582","0.0","1.6","433704","33524","?","Sl","Jan24","0:53","/usr/bin/python /usr/bin/salt-master -d "
"root","1605","0.0","1.0","524764","21980","?","Sl","Jan24","0:00","/usr/bin/python /usr/bin/salt-master -d "
"root","1606","0.0","1.3","527584","26688","?","Sl","Jan24","0:02","/usr/bin/python /usr/bin/salt-master -d "
"root","1610","0.0","1.2","1130760","25732","?","Sl","Jan24","1:10","/usr/bin/python /usr/bin/salt-master -d "
"root","1613","0.0","1.9","858552","40096","?","Sl","Jan24","1:34","/usr/bin/python /usr/bin/salt-master -d "
"root","1614","0.0","1.9","858552","39844","?","Sl","Jan24","1:35","/usr/bin/python /usr/bin/salt-master -d "
"root","1615","0.0","1.9","858552","40108","?","Sl","Jan24","1:34","/usr/bin/python /usr/bin/salt-master -d "
"root","1616","0.0","1.9","858552","39864","?","Sl","Jan24","1:36","/usr/bin/python /usr/bin/salt-master -d "
"root","1617","0.0","1.9","858552","39848","?","Sl","Jan24","1:35","/usr/bin/python /usr/bin/salt-master -d "
"root","1620","0.0","1.9","861116","40264","?","Sl","Jan24","1:34","/usr/bin/python /usr/bin/salt-master -d "
"root","1621","0.0","1.9","858552","39844","?","Sl","Jan24","1:35","/usr/bin/python /usr/bin/salt-master -d "
"root","1626","0.0","1.9","858552","39572","?","Sl","Jan24","1:35","/usr/bin/python /usr/bin/salt-master -d "
"root","1631","0.0","1.9","861168","40172","?","Sl","Jan24","1:35","/usr/bin/python /usr/bin/salt-master -d "
"root","1632","0.0","1.9","858556","39864","?","Sl","Jan24","1:36","/usr/bin/python /usr/bin/salt-master -d "
"root","1639","0.0","1.9","858556","39844","?","Sl","Jan24","1:34","/usr/bin/python /usr/bin/salt-master -d "
"root","1644","0.0","1.9","861132","40152","?","Sl","Jan24","1:35","/usr/bin/python /usr/bin/salt-master -d "
"root","1647","0.0","1.9","858556","39576","?","Sl","Jan24","1:36","/usr/bin/python /usr/bin/salt-master -d "
"root","1650","0.0","1.9","861132","39896","?","Sl","Jan24","1:35","/usr/bin/python /usr/bin/salt-master -d "
"root","1651","0.0","1.9","858556","40092","?","Sl","Jan24","1:35","/usr/bin/python /usr/bin/salt-master -d "
"root","1658","0.0","1.9","858556","39836","?","Sl","Jan24","1:35","/usr/bin/python /usr/bin/salt-master -d "
"root","1659","0.0","1.9","858556","39840","?","Sl","Jan24","1:34","/usr/bin/python /usr/bin/salt-master -d "
"root","1662","0.0","1.9","858556","39856","?","Sl","Jan24","1:34","/usr/bin/python /usr/bin/salt-master -d "
"root","1665","0.0","1.9","858560","39884","?","Sl","Jan24","1:35","/usr/bin/python /usr/bin/salt-master -d "
"root","1668","0.0","1.9","858560","39892","?","Sl","Jan24","1:36","/usr/bin/python /usr/bin/salt-master -d "
"root","1676","0.0","1.5","580412","32556","?","Sl","Jan24","2:57","/usr/bin/python /usr/bin/salt-minion -d "
"root","1779","0.0","1.1","291976","23196","?","S","Jan24","0:07","/usr/bin/python /usr/bin/salt-syndic -d "
"root","1808","0.0","0.0","4112","532","tty1","Ss+","Jan24","0:00","/sbin/mingetty /dev/tty1 "
"root","1810","0.0","0.0","4112","528","tty2","Ss+","Jan24","0:00","/sbin/mingetty /dev/tty2 "
"root","1812","0.0","0.0","4112","532","tty3","Ss+","Jan24","0:00","/sbin/mingetty /dev/tty3 "
"root","1814","0.0","0.0","4112","528","tty4","Ss+","Jan24","0:00","/sbin/mingetty /dev/tty4 "
"root","1816","0.0","0.0","4112","528","tty5","Ss+","Jan24","0:00","/sbin/mingetty /dev/tty5 "
"root","1818","0.0","0.0","4112","528","tty6","Ss+","Jan24","0:00","/sbin/mingetty /dev/tty6 "
"root","1832","0.0","0.1","12432","2560","?","S<","Jan24","0:00","/sbin/udevd -d "
"root","1833","0.0","0.1","12432","2560","?","S<","Jan24","0:00","/sbin/udevd -d "
"root","28056","0.0","0.0","0","0","?","S","Jan26","0:00","[kworker/1:2] "
"root","30113","0.0","0.0","0","0","?","S","Jan27","0:12","[kworker/1:0] "
"root","44777","0.0","0.0","0","0","?","S","00:15","0:00","[kworker/u128:1] "
"root","45931","0.0","0.0","0","0","?","S","06:01","0:00","[kworker/0:0] "
"root","46145","0.0","0.0","0","0","?","S","07:33","0:00","[kworker/u128:2] "
"postfix","46571","0.0","0.1","81408","3360","?","S","10:21","0:00","pickup -l -t fifo -u "
"root","46584","0.2","0.2","100516","4564","?","Ss","10:29","0:00","sshd: root@pts/0 "
"root","46649","0.0","0.0","0","0","?","S","10:29","0:00","[kworker/0:2] "
"root","46838","0.0","0.0","106116","1040","pts/0","Ss+","10:31","0:00","/bin/sh -c /usr/bin/python /root/.ansible/tmp/ansible-tmp-1580488311.64-251742699218552/AnsiballZ_command.py && sleep 0 "
"root","46839","7.0","0.5","189000","11316","pts/0","S+","10:31","0:00","/usr/bin/python /root/.ansible/tmp/ansible-tmp-1580488311.64-251742699218552/AnsiballZ_command.py "
"root","46841","6.0","0.0","13372","1020","pts/0","R+","10:31","0:00","ps aux "
